# key	spec	seed	verdict	wall	cpu	clues	echo
s4051	5x3m2	81821033-4051	ok	0.007	0.007	95	5x3m2
s5576	8jxdb	81821033-5576	ok	0.072	0.071	14	8jxdb
s1673	2x15md4de	81821033-1673	timeout	10.008	10.001	-1	2x15md4de
s102	2x2adu	81821033-102	ok	0.000	0.000	4	2x2adu
s127	2x2m4	81821033-127	ok	0.000	0.000	8	2x2m4
s4054	5x3m2da	81821033-4054	ok	0.335	0.335	88	5x3m2da
s8142	22jxmd2du	81821033-8142	timeout	10.012	10.005	-1	22jxmd2du
s6476	10x3m8db	81821033-6476	ok	0.314	0.314	492	10x3m8db
s2360	3x5xdb	81821033-2360	ok	0.023	0.023	74	3x5xdb
s6406	10x2xm2da	81821033-6406	ok	3.539	3.537	176	10x2xm2da
s1724	2x15xm8db	81821033-1724	ok	0.457	0.457	500	2x15xm8db
s6371	10x2m4de	81821033-6371	ok	4.867	4.865	196	10x2m4de
s8898	30jxr4du	81821033-8898	timeout	10.057	9.979	-1	30jxr4du
s2798	3x10r4db	81821033-2798	ok	1.813	1.812	480	3x10r4db
s6676	11x2xada	81821033-6676	timeout	10.001	9.999	-1	11x2xada
s3384	4x4m2du	81821033-3384	ok	4.730	4.730	96	4x4m2du
s4657	6x2xa	81821033-4657	ok	0.004	0.004	48	6x2xa
s136	2x2md4da	81821033-136	ok	0.000	0.000	4	2x2md4da
s3316	4x3xada	81821033-3316	ok	0.094	0.094	38	4x3xada
s4434	6jr4du	81821033-4434	ok	0.011	0.011	8	6jr4du
s6808	12jxmd4da	81821033-6808	timeout	10.004	9.998	-1	12jxmd4da
s87	2jkmd4di	81821033-87	timeout	10.052	9.987	-1	2jkmd4di
s5450	7x4xmd2db	81821033-5450	ok	1.385	1.368	351	7x4xmd2db
s8048	21jxm4db	81821033-8048	timeout	10.004	10.001	-1	21jxm4db
s2967	4jkmd4di	81821033-2967	ok	0.048	0.048	0	4jkmd4di
s4921	6x5md2	81821033-4921	ok	0.833	0.832	460	6x5md2
s5098	7jxda	81821033-5098	ok	0.036	0.036	10	7jxda
s2917	4jmd4	81821033-2917	ok	0.000	0.000	6	4jmd4
s6119	9x2xm2de	81821033-6119	ok	9.316	9.315	130	9x2xm2de
s4556	6jxm8db	81821033-4556	ok	0.005	0.004	12	6jxm8db
s3081	4x2di	81821033-3081	ok	0.044	0.044	24	4x2di
s2966	4jkmd4db	81821033-2966	ok	0.099	0.099	0	4jkmd4db
s3816	5jkm2du	81821033-3816	ok	0.004	0.004	0	5jkm2du
s6041	9jxkmd4de	81821033-6041	timeout	10.004	9.997	-1	9jxkmd4de
s800	2x6m4db	81821033-800	ok	0.002	0.002	64	2x6m4db
s7125	14jm2di	81821033-7125	timeout	10.026	9.963	-1	14jm2di
s2693	3x9ade	81821033-2693	timeout	10.003	9.998	-1	3x9ade
s8974	31jm8da	81821033-8974	timeout	10.001	10.000	-1	31jm8da
s1962	3x2xmd4du	81821033-1962	ok	0.002	0.002	8	3x2xmd4du
s989	2x8md2de	81821033-989	ok	0.923	0.923	107	2x8md2de
s1820	3jkm8db	81821033-1820	ok	0.000	0.000	0	3jkm8db
s299	2x3de	81821033-299	ok	0.014	0.013	10	2x3de
s559	2x4km4	81821033-559	ok	0.001	0.001	0	2x4km4
s1790	3jkr4db	81821033-1790	ok	0.000	0.000	0	3jkr4db
s4988	6x5xm8db	81821033-4988	timeout	10.005	10.000	-1	6x5xm8db
s2370	3x5xr4du	81821033-2370	timeout	10.080	10.008	-1	3x5xr4du
s7423	15x2m4	81821033-7423	timeout	10.004	9.999	-1	15x2m4
s7215	14x2r4di	81821033-7215	ok	1.360	1.359	432	14x2r4di
s3350	4x3xmd4db	81821033-3350	ok	0.003	0.003	54	4x3xmd4db
s3002	4jxmd2db	81821033-3002	ok	0.006	0.006	3	4jxmd2db
s2365	3x5xr4	81821033-2365	ok	0.003	0.003	104	3x5xr4
s8172	23jdu	81821033-8172	timeout	10.004	10.001	-1	23jdu
s7112	14jdb	81821033-7112	timeout	10.008	10.002	-1	14jdb
s7472	15x2xm4db	81821033-7472	ok	0.692	0.692	480	15x2xm4db
s1639	2x15	81821033-1639	ok	0.392	0.392	494	2x15
s4391	5x6xm2de	81821033-4391	timeout	10.068	10.005	-1	5x6xm2de
s6883	12x2xm2	81821033-6883	ok	0.108	0.108	298	12x2xm2
s5173	7jxkmd4	81821033-5173	ok	0.001	0.001	0	7jxkmd4
s411	2x3xmd2di	81821033-411	ok	0.003	0.003	8	2x3xmd2di
s5357	7x3xmd2de	81821033-5357	timeout	10.003	10.000	-1	7x3xmd2de
s7578	16jxmd4du	81821033-7578	timeout	10.004	10.003	-1	16jxmd4du
s3333	4x3xm2di	81821033-3333	ok	0.032	0.032	48	4x3xm2di
s8299	24jm8	81821033-8299	timeout	10.007	10.002	-1	24jm8
s6244	10jada	81821033-6244	ok	0.167	0.166	24	10jada
s3338	4x3xmd2db	81821033-3338	ok	0.007	0.007	48	4x3xmd2db
s3513	4x5xdi	81821033-3513	ok	0.407	0.407	158	4x5xdi
s6522	10x3xmd4du	81821033-6522	timeout	10.047	9.971	-1	10x3xmd4du
s5425	7x4xa	81821033-5425	ok	0.724	0.720	340	7x4xa
s2325	3x5m2di	81821033-2325	ok	0.052	0.051	90	3x5m2di
s3952	5x2r4da	81821033-3952	ok	0.041	0.041	40	5x2r4da
s3588	4x6m4du	81821033-3588	timeout	10.004	10.001	-1	4x6m4du
s8236	23jxmd2da	81821033-8236	timeout	10.004	10.002	-1	23jxmd2da
s6584	11jxdb	81821033-6584	timeout	10.006	10.001	-1	11jxdb
s8773	29jmd4	81821033-8773	timeout	10.058	9.985	-1	29jmd4
s3065	4jxkmd4de	81821033-3065	ok	0.087	0.086	0	4jxkmd4de
s1030	2x8xm2da	81821033-1030	ok	1.042	1.036	102	2x8xm2da
s2590	3x7xm8da	81821033-2590	ok	3.674	3.672	188	3x7xm8da
s2495	3x6xm8de	81821033-2495	ok	0.797	0.796	136	3x6xm8de
s812	2x6m8db	81821033-812	ok	0.001	0.001	68	2x6m8db
s2805	3x10m2di	81821033-2805	timeout	10.004	10.001	-1	3x10m2di
s7474	15x2xm4da	81821033-7474	timeout	10.004	10.002	-1	15x2xm4da
s2937	4jkdi	81821033-2937	ok	0.035	0.035	0	4jkdi
s377	2x3kmd4de	81821033-377	ok	0.125	0.125	0	2x3kmd4de
s3677	4x7md2de	81821033-3677	timeout	10.047	9.997	-1	4x7md2de
s8746	29jda	81821033-8746	timeout	10.031	9.999	-1	29jda
s8597	27jxade	81821033-8597	timeout	10.004	10.002	-1	27jxade
s5023	7jm4	81821033-5023	ok	0.001	0.001	17	7jm4
s7744	18jxr4da	81821033-7744	timeout	10.004	10.002	-1	18jxr4da
s5953	9jxa	81821033-5953	ok	0.340	0.340	16	9jxa
s1993	3x2xkmd2	81821033-1993	ok	0.000	0.000	0	3x2xkmd2
s1651	2x15m2	81821033-1651	ok	1.728	1.726	500	2x15m2
s1351	2x12	81821033-1351	ok	1.304	1.304	304	2x12
s631	2x4xk	81821033-631	ok	0.001	0.000	0	2x4xk
s573	2x4km8di	81821033-573	ok	0.017	0.017	0	2x4km8di
s3331	4x3xm2	81821033-3331	ok	0.002	0.002	48	4x3xm2
s8266	24jda	81821033-8266	timeout	10.096	10.020	-1	24jda
s497	2x4r4de	81821033-497	ok	0.026	0.026	24	2x4r4de
s1218	2x10xr4du	81821033-1218	timeout	10.003	10.001	-1	2x10xr4du
s775	2x6	81821033-775	ok	0.002	0.002	58	2x6
s7647	17jxr4di	81821033-7647	timeout	10.008	10.002	-1	17jxr4di
s4490	6jkmd2db	81821033-4490	ok	0.029	0.029	0	6jkmd2db
s8127	22jxr4di	81821033-8127	timeout	10.003	10.002	-1	22jxr4di
s6429	10x2xm8di	81821033-6429	ok	0.122	0.122	192	10x2xm8di
s1622	2x14xmd4db	81821033-1622	ok	5.330	5.329	410	2x14xmd4db
s3166	4x2km8da	81821033-3166	ok	0.054	0.054	0	4x2km8da
s3897	5jxkdi	81821033-3897	ok	0.366	0.366	0	5jxkdi
s8206	23jm8da	81821033-8206	timeout	10.050	9.977	-1	23jm8da
s3534	4x5xmd2du	81821033-3534	timeout	10.006	9.999	-1	4x5xmd2du
s4422	6jadu	81821033-4422	ok	0.005	0.005	7	6jadu
s5076	7jkm4du	81821033-5076	ok	0.273	0.273	0	7jkm4du
s3840	5jkm8du	81821033-3840	ok	0.029	0.029	0	5jkm8du
s3986	5x2xadb	81821033-3986	ok	0.003	0.003	26	5x2xadb
s46	2jm8da	81821033-46	crash	0.000	0.000	-1	2jm8da
s759	2x5xmd4di	81821033-759	ok	0.012	0.012	32	2x5xmd4di
s8429	25jxmd2de	81821033-8429	timeout	10.002	9.999	-1	25jxmd2de
s603	2x4xmd2di	81821033-603	ok	0.005	0.005	15	2x4xmd2di
s5148	7jxkdu	81821033-5148	timeout	10.003	10.000	-1	7jxkdu
s528	2x4m8du	81821033-528	ok	0.119	0.118	24	2x4m8du
s1450	2x13da	81821033-1450	timeout	10.076	10.007	-1	2x13da
s3227	4x2xkde	81821033-3227	ok	0.246	0.242	0	4x2xkde
s5092	7jxada	81821033-5092	ok	0.039	0.038	7	7jxada
s5471	7x4xm8de	81821033-5471	timeout	10.004	9.998	-1	7x4xm8de
s993	2x8m4di	81821033-993	ok	0.038	0.037	120	2x8m4di
s2525	3x7md2de	81821033-2525	timeout	10.003	10.002	-1	3x7md2de
s2506	3x7da	81821033-2506	ok	4.252	4.214	196	3x7da
s6188	9x3m8db	81821033-6188	ok	0.211	0.210	373	9x3m8db
s7017	13x2di	81821033-7017	ok	1.737	1.737	346	13x2di
s4043	5x3de	81821033-4043	ok	0.602	0.602	94	5x3de
s7367	15jxm2de	81821033-7367	timeout	10.001	9.999	-1	15jxm2de
s2583	3x7xmd4di	81821033-2583	ok	0.617	0.617	192	3x7xmd4di
s7316	15jm2db	81821033-7316	timeout	10.002	9.995	-1	15jm2db
s5604	8jxm4du	81821033-5604	ok	0.194	0.194	12	8jxm4du
s6218	9x3xmd2db	81821033-6218	ok	1.062	1.061	336	9x3xmd2db
s7577	16jxmd4de	81821033-7577	timeout	10.063	9.979	-1	16jxmd4de
s5998	9jxm8da	81821033-5998	ok	7.527	7.525	20	9jxm8da
s8375	25jm2de	81821033-8375	timeout	10.003	10.003	-1	25jm2de
s6889	12x2xmd2	81821033-6889	ok	1.551	1.551	292	12x2xmd2
s11	2jde	81821033-11	ok	0.000	0.000	2	2jde
s3271	4x3	81821033-3271	ok	0.002	0.002	60	4x3
s5958	9jxadu	81821033-5958	ok	3.818	3.759	11	9jxadu
s5184	7jxkm8du	81821033-5184	timeout	10.006	9.998	-1	7jxkm8du
s5061	7jkm2di	81821033-5061	ok	0.015	0.015	0	7jkm2di
s8387	25jm4de	81821033-8387	timeout	10.004	10.002	-1	25jm4de
s7457	15x2xr4de	81821033-7457	timeout	10.100	9.965	-1	15x2xr4de
s6097	9x2xa	81821033-6097	ok	0.034	0.033	131	9x2xa
s3097	4x2md2	81821033-3097	ok	0.001	0.000	25	4x2md2
s4821	6x4m2di	81821033-4821	ok	1.592	1.579	266	6x4m2di
s4163	5x4m4de	81821033-4163	ok	3.541	3.538	180	5x4m4de
s6986	13jxmd2db	81821033-6986	timeout	10.004	10.003	-1	13jxmd2db
s2218	3x4da	81821033-2218	ok	0.276	0.275	52	3x4da
s1913	3x2kmd4de	81821033-1913	ok	0.096	0.096	0	3x2kmd4de
s5746	8x2xm4da	81821033-5746	ok	0.381	0.381	108	8x2xm4da
s5707	8x2m8	81821033-5707	ok	0.003	0.003	132	8x2m8
s1687	2x15x	81821033-1687	ok	7.222	7.222	494	2x15x
s8407	25jx	81821033-8407	timeout	10.058	9.984	-1	25jx
s104	2x2db	81821033-104	ok	0.000	0.000	4	2x2db
s8711	28jxm2de	81821033-8711	timeout	10.008	9.999	-1	28jxm2de
s5848	8x3xmd4da	81821033-5848	timeout	10.003	10.003	-1	8x3xmd4da
s6162	9x3r4du	81821033-6162	timeout	10.002	10.000	-1	9x3r4du
s4380	5x6xdu	81821033-4380	timeout	10.071	10.007	-1	5x6xdu
s8875	30jm8	81821033-8875	timeout	10.004	9.996	-1	30jm8
s5073	7jkm4di	81821033-5073	ok	0.003	0.003	0	7jkm4di
s5144	7jxkdb	81821033-5144	ok	0.347	0.346	0	7jxkdb
s1307	2x11xde	81821033-1307	timeout	10.004	10.002	-1	2x11xde
s4207	5x4xm4	81821033-4207	ok	0.021	0.020	204	5x4xm4
s2284	3x4xmd2da	81821033-2284	ok	0.075	0.075	45	3x4xmd2da
s4805	6x4ade	81821033-4805	timeout	10.004	10.002	-1	6x4ade
s1685	2x15xade	81821033-1685	timeout	10.040	10.009	-1	2x15xade
s2029	3x3r4	81821033-2029	ok	0.001	0.000	29	3x3r4
s1444	2x13ada	81821033-1444	timeout	10.049	9.988	-1	2x13ada
s1701	2x15xm2di	81821033-1701	ok	3.453	3.438	470	2x15xm2di
s7211	14x2de	81821033-7211	timeout	10.004	10.002	-1	14x2de
s4090	5x3xda	81821033-4090	ok	0.464	0.463	80	5x3xda
s2549	3x7xade	81821033-2549	timeout	10.004	10.001	-1	3x7xade
s801	2x6m4di	81821033-801	ok	0.020	0.020	60	2x6m4di
s8061	21jxm8di	81821033-8061	timeout	10.023	9.995	-1	21jxm8di
s6468	10x3m4du	81821033-6468	timeout	10.004	10.003	-1	10x3m4du
s6197	9x3xade	81821033-6197	timeout	10.011	9.984	-1	9x3xade
s5832	8x3xm2du	81821033-5832	timeout	10.028	9.982	-1	8x3xm2du
s4425	6jdi	81821033-4425	ok	0.003	0.003	10	6jdi
s2542	3x7m8da	81821033-2542	ok	0.799	0.798	216	3x7m8da
s2874	3x10xmd4du	81821033-2874	timeout	10.032	10.010	-1	3x10xmd4du
s7087	13x2xm4	81821033-7087	ok	0.145	0.145	380	13x2xm4
s6575	11jm8de	81821033-6575	ok	1.172	1.167	40	11jm8de
s2715	3x9md2di	81821033-2715	timeout	10.004	10.003	-1	3x9md2di
s396	2x3xdu	81821033-396	ok	0.005	0.005	6	2x3xdu
s2622	3x8md2du	81821033-2622	timeout	10.012	9.998	-1	3x8md2du
s8927	30jxm8de	81821033-8927	timeout	10.005	9.996	-1	30jxm8de
s5232	7x2m8du	81821033-5232	ok	0.672	0.672	92	7x2m8du
s1495	2x13x	81821033-1495	ok	0.751	0.750	360	2x13x
s3808	5jkr4da	81821033-3808	ok	0.180	0.179	0	5jkr4da
s301	2x3r4	81821033-301	ok	0.000	0.000	16	2x3r4
s6317	10jxmd2de	81821033-6317	ok	7.051	7.002	24	10jxmd2de
s615	2x4xmd4di	81821033-615	ok	0.001	0.001	16	2x4xmd4di
s4049	5x3r4de	81821033-4049	ok	0.669	0.664	92	5x3r4de
s4440	6jm2du	81821033-4440	ok	0.004	0.004	8	6jm2du
s8697	28jxdi	81821033-8697	timeout	10.003	10.001	-1	28jxdi
s4734	6x3md2du	81821033-4734	timeout	10.004	10.002	-1	6x3md2du
s1196	2x10m8db	81821033-1196	ok	0.026	0.025	216	2x10m8db
s7521	16jm4di	81821033-7521	timeout	10.001	9.992	-1	16jm4di
s7841	19jxr4de	81821033-7841	timeout	10.077	10.004	-1	19jxr4de
s4180	5x4xada	81821033-4180	timeout	10.004	10.003	-1	5x4xada
s2515	3x7m2	81821033-2515	ok	0.072	0.072	215	3x7m2
s7869	19jxm8di	81821033-7869	timeout	10.002	10.001	-1	19jxm8di
s7161	14jxdi	81821033-7161	timeout	10.020	10.011	-1	14jxdi
s455	2x3xkm2de	81821033-455	ok	0.875	0.875	0	2x3xkm2de
s1678	2x15m8da	81821033-1678	timeout	10.052	9.983	-1	2x15m8da
s6219	9x3xmd2di	81821033-6219	ok	4.304	4.283	336	9x3xmd2di
s8550	27jadu	81821033-8550	timeout	10.003	10.000	-1	27jadu
s2168	3x3xkdb	81821033-2168	ok	0.001	0.001	0	3x3xkdb
s8725	28jxmd4	81821033-8725	timeout	10.012	10.002	-1	28jxmd4
s8822	29jxmd4db	81821033-8822	timeout	10.001	10.000	-1	29jxmd4db
s695	2x5m2de	81821033-695	ok	0.013	0.013	34	2x5m2de
s4839	6x4md4di	81821033-4839	ok	1.123	1.121	276	6x4md4di
s5545	8jkmd2	81821033-5545	ok	0.028	0.028	0	8jkmd2
s6462	10x3md2du	81821033-6462	timeout	10.092	10.019	-1	10x3md2du
s7073	13x2xr4de	81821033-7073	timeout	10.003	10.002	-1	13x2xr4de
s3309	4x3m8di	81821033-3309	ok	0.012	0.012	64	4x3m8di
s6794	12jxmd2db	81821033-6794	timeout	10.003	10.001	-1	12jxmd2db
s6516	10x3xm4du	81821033-6516	timeout	10.009	10.000	-1	10x3xm4du
s4739	6x3m4de	81821033-4739	ok	1.613	1.612	152	6x3m4de
s8444	25jxm8db	81821033-8444	timeout	10.080	10.014	-1	25jxm8db
s4290	5x5xr4du	81821033-4290	timeout	10.003	10.002	-1	5x5xr4du
s3679	4x7m4	81821033-3679	timeout	10.012	10.003	-1	4x7m4
s4048	5x3r4da	81821033-4048	ok	0.344	0.343	96	5x3r4da
s5563	8jkm8	81821033-5563	ok	0.007	0.007	0	8jkm8
s8492	26jm8db	81821033-8492	timeout	10.003	10.002	-1	26jm8db
s1966	3x2xm8da	81821033-1966	timeout	10.084	10.014	-1	3x2xm8da
s2729	3x9md4de	81821033-2729	timeout	10.004	10.003	-1	3x9md4de
s2251	3x4m8	81821033-2251	ok	0.001	0.001	72	3x4m8
s6171	9x3md2di	81821033-6171	timeout	10.005	9.998	-1	9x3md2di
s381	2x3km8di	81821033-381	ok	0.039	0.038	0	2x3km8di
s2928	4jm8du	81821033-2928	timeout	10.004	10.003	-1	4jm8du
s2909	4jmd2de	81821033-2909	ok	0.001	0.001	3	4jmd2de
s3814	5jkm2da	81821033-3814	ok	0.752	0.752	0	5jkm2da
s194	2x2xadb	81821033-194	ok	0.000	0.000	3	2x2xadb
s4704	6x2xm8du	81821033-4704	ok	1.204	1.203	48	6x2xm8du
s6615	11jxmd4di	81821033-6615	ok	6.861	6.812	28	11jxmd4di
s6718	11x2xm8da	81821033-6718	ok	4.284	4.250	244	11x2xm8da
s5427	7x4xadi	81821033-5427	timeout	10.003	10.002	-1	7x4xadi
s3875	5jxm4de	81821033-3875	ok	0.011	0.011	4	5jxm4de
s8918	30jxmd4db	81821033-8918	timeout	10.003	10.000	-1	30jxmd4db
s1597	2x14xr4	81821033-1597	ok	0.144	0.144	436	2x14xr4
s3549	4x5xm8di	81821033-3549	ok	0.133	0.133	172	4x5xm8di
s6084	9x2m4du	81821033-6084	timeout	10.008	9.998	-1	9x2m4du
s2787	3x10adi	81821033-2787	timeout	10.058	10.004	-1	3x10adi
s1683	2x15xadi	81821033-1683	timeout	10.000	9.999	-1	2x15xadi
s1718	2x15xmd4db	81821033-1718	timeout	10.002	10.000	-1	2x15xmd4db
s7140	14jm4du	81821033-7140	timeout	10.004	9.998	-1	14jm4du
s4631	6x2m2de	81821033-4631	ok	0.128	0.128	56	6x2m2de
s5741	8x2xmd2de	81821033-5741	ok	1.454	1.453	105	8x2xmd2de
s2125	3x3xr4	81821033-2125	ok	0.001	0.000	28	3x3xr4
s3185	4x2xr4de	81821033-3185	ok	0.005	0.005	16	4x2xr4de
s8243	23jxm4de	81821033-8243	timeout	10.072	10.002	-1	23jxm4de
s7386	15jxmd4du	81821033-7386	timeout	10.004	10.002	-1	15jxmd4du
s4506	6jkmd4du	81821033-4506	ok	0.277	0.276	0	6jkmd4du
s2198	3x3xkmd4db	81821033-2198	ok	0.002	0.002	0	3x3xkmd4db
s1583	2x14m8de	81821033-1583	timeout	10.008	10.000	-1	2x14m8de
s990	2x8md2du	81821033-990	timeout	10.011	10.006	-1	2x8md2du
s727	2x5x	81821033-727	ok	0.001	0.001	36	2x5x
s1384	2x12md4da	81821033-1384	ok	7.556	7.554	298	2x12md4da
s6610	11jxm4da	81821033-6610	timeout	10.064	10.003	-1	11jxm4da
s6838	12x2m2da	81821033-6838	timeout	10.004	10.000	-1	12x2m2da
s2311	3x5	81821033-2311	ok	0.007	0.007	94	3x5
s1631	2x14xm8de	81821033-1631	timeout	10.007	10.000	-1	2x14xm8de
s7555	16jxm2	81821033-7555	timeout	10.003	10.000	-1	16jxm2
s2592	3x7xm8du	81821033-2592	timeout	10.072	10.008	-1	3x7xm8du
s7855	19jxm4	81821033-7855	timeout	10.000	10.000	-1	19jxm4
s8722	28jxm4da	81821033-8722	timeout	10.004	9.995	-1	28jxm4da
s7706	18jmd2db	81821033-7706	timeout	10.004	10.003	-1	18jmd2db
s7204	14x2ada	81821033-7204	timeout	10.056	9.985	-1	14x2ada
s6235	9x3xm8	81821033-6235	ok	0.053	0.053	416	9x3xm8
s7475	15x2xm4de	81821033-7475	timeout	10.004	10.000	-1	15x2xm4de
s1927	3x2x	81821033-1927	ok	0.000	0.000	8	3x2x
s3799	5jk	81821033-3799	ok	0.000	0.000	0	5jk
s6697	11x2xmd2	81821033-6697	ok	0.384	0.383	239	11x2xmd2
s7058	13x2xadb	81821033-7058	ok	4.868	4.841	298	13x2xadb
s7424	15x2m4db	81821033-7424	ok	0.774	0.761	520	15x2m4db
s6621	11jxm8di	81821033-6621	timeout	10.008	10.003	-1	11jxm8di
s2137	3x3xmd2	81821033-2137	ok	0.001	0.001	26	3x3xmd2
s8605	27jxr4	81821033-8605	timeout	10.004	10.003	-1	27jxr4
s3359	4x3xm8de	81821033-3359	ok	0.081	0.081	52	4x3xm8de
s2635	3x8m8	81821033-2635	ok	0.042	0.041	312	3x8m8
s499	2x4m2	81821033-499	ok	0.000	0.000	22	2x4m2
s5132	7jxm8db	81821033-5132	ok	0.007	0.007	12	7jxm8db
s4846	6x4m8da	81821033-4846	ok	4.308	4.279	292	6x4m8da
s6259	10jm2	81821033-6259	ok	0.010	0.010	32	10jm2
s2685	3x8xm8di	81821033-2685	ok	2.828	2.828	280	3x8xm8di
s5903	9jm8de	81821033-5903	ok	0.083	0.083	20	9jm8de
s8867	30jm4de	81821033-8867	timeout	10.007	10.001	-1	30jm4de
s7747	18jxm2	81821033-7747	timeout	10.007	10.002	-1	18jxm2
s8448	25jxm8du	81821033-8448	timeout	10.074	10.002	-1	25jxm8du
s288	2x2xkm8du	81821033-288	ok	0.000	0.000	0	2x2xkm8du
s6582	11jxadu	81821033-6582	timeout	10.002	10.002	-1	11jxadu
s1957	3x2xmd4	81821033-1957	ok	0.000	0.000	10	3x2xmd4
s6385	10x2xa	81821033-6385	ok	0.089	0.089	166	10x2xa
s3080	4x2db	81821033-3080	ok	0.002	0.002	20	4x2db
s564	2x4km4du	81821033-564	ok	0.194	0.194	0	2x4km4du
s3342	4x3xmd2du	81821033-3342	timeout	10.004	10.000	-1	4x3xmd2du
s6612	11jxm4du	81821033-6612	timeout	10.008	10.003	-1	11jxm4du
s6558	11jmd2du	81821033-6558	ok	3.333	3.332	28	11jmd2du
s8110	22jm8da	81821033-8110	timeout	10.079	10.017	-1	22jm8da
s2700	3x9du	81821033-2700	timeout	10.002	9.999	-1	3x9du
s541	2x4kr4	81821033-541	ok	0.002	0.001	0	2x4kr4
s7994	21jmd2db	81821033-7994	timeout	10.004	9.999	-1	21jmd2db
s716	2x5m8db	81821033-716	ok	0.002	0.002	44	2x5m8db
s5714	8x2xadb	81821033-5714	ok	0.062	0.062	98	8x2xadb
s6434	10x3adb	81821033-6434	timeout	10.002	9.995	-1	10x3adb
s8959	31jm4	81821033-8959	timeout	10.096	10.024	-1	31jm4
s8571	27jmd2di	81821033-8571	timeout	10.002	9.998	-1	27jmd2di
s502	2x4m2da	81821033-502	ok	0.006	0.006	24	2x4m2da
s4989	6x5xm8di	81821033-4989	ok	4.753	4.750	440	6x5xm8di
s8879	30jm8de	81821033-8879	timeout	10.004	10.000	-1	30jm8de
s4637	6x2md2de	81821033-4637	ok	0.069	0.069	55	6x2md2de
s4142	5x4r4db	81821033-4142	ok	0.033	0.033	172	5x4r4db
s4537	6jxmd2	81821033-4537	ok	0.015	0.015	9	6jxmd2
s5111	7jxm2de	81821033-5111	ok	0.028	0.028	9	7jxm2de
s4192	5x4xr4da	81821033-4192	ok	1.474	1.474	168	5x4xr4da
s2320	3x5r4da	81821033-2320	ok	0.057	0.056	97	3x5r4da
s5492	8jm2db	81821033-5492	ok	0.001	0.001	18	8jm2db
s8147	22jxm4de	81821033-8147	timeout	10.036	9.968	-1	22jxm4de
s8628	27jxm4du	81821033-8628	timeout	10.002	9.998	-1	27jxm4du
s5665	8x2a	81821033-5665	ok	0.014	0.013	111	8x2a
s2156	3x3xm8db	81821033-2156	ok	0.000	0.000	28	3x3xm8db
s5030	7jmd4db	81821033-5030	ok	0.001	0.001	14	7jmd4db
s2790	3x10adu	81821033-2790	timeout	10.007	10.001	-1	3x10adu
s2631	3x8md4di	81821033-2631	ok	0.769	0.769	276	3x8md4di
s7242	14x2md4du	81821033-7242	timeout	10.003	10.001	-1	14x2md4du
s1257	2x11di	81821033-1257	ok	0.385	0.384	246	2x11di
s76	2jkmd2da	81821033-76	timeout	10.060	9.999	-1	2jkmd2da
s2646	3x8xadu	81821033-2646	timeout	10.008	10.000	-1	3x8xadu
s3629	4x6xmd2de	81821033-3629	timeout	10.003	10.001	-1	4x6xmd2de
s697	2x5md2	81821033-697	ok	0.001	0.001	36	2x5md2
s8816	29jxm4db	81821033-8816	timeout	10.003	10.002	-1	29jxm4db
s8389	25jmd4	81821033-8389	timeout	10.076	10.011	-1	25jmd4
s1747	3jm2	81821033-1747	ok	0.000	0.000	2	3jm2
s43	2jm8	81821033-43	crash	0.000	0.000	-1	2jm8
s7406	15x2r4db	81821033-7406	ok	0.519	0.519	516	15x2r4db
s4966	6x5xm2da	81821033-4966	timeout	10.012	10.003	-1	6x5xm2da
s1758	3jmd2du	81821033-1758	ok	0.000	0.000	2	3jmd2du
s274	2x2xkm4da	81821033-274	ok	0.000	0.000	0	2x2xkm4da
s8842	30jda	81821033-8842	timeout	10.002	9.999	-1	30jda
s5197	7x2r4	81821033-5197	ok	0.002	0.002	92	7x2r4
s4068	5x3m4du	81821033-4068	ok	3.577	3.576	96	5x3m4du
s2659	3x8xm2	81821033-2659	ok	0.237	0.237	272	3x8xm2
s3317	4x3xade	81821033-3317	ok	0.290	0.289	39	4x3xade
s3524	4x5xm2db	81821033-3524	ok	0.163	0.163	170	4x5xm2db
s197	2x2xade	81821033-197	ok	0.000	0.000	3	2x2xade
s5950	9jkm8da	81821033-5950	ok	0.005	0.005	0	9jkm8da
s3879	5jxmd4di	81821033-3879	ok	0.002	0.002	4	5jxmd4di
s934	2x7xm2da	81821033-934	ok	0.456	0.455	70	2x7xm2da
s6660	11x2m4du	81821033-6660	timeout	10.071	10.005	-1	11x2m4du
s7650	17jxr4du	81821033-7650	timeout	10.001	9.999	-1	17jxr4du
s1310	2x11xr4db	81821033-1310	ok	0.096	0.096	236	2x11xr4db
s5559	8jkmd4di	81821033-5559	ok	0.153	0.152	0	8jkmd4di
s8964	31jm4du	81821033-8964	timeout	10.007	9.999	-1	31jm4du
s1291	2x11m8	81821033-1291	ok	0.019	0.019	276	2x11m8
s3827	5jkm4de	81821033-3827	ok	0.201	0.200	0	5jkm4de
s4466	6jkadb	81821033-4466	ok	0.028	0.027	0	6jkadb
s6848	12x2m4db	81821033-6848	ok	0.181	0.181	308	12x2m4db
s4339	5x6m2	81821033-4339	ok	0.481	0.480	456	5x6m2
s5008	7jr4da	81821033-5008	ok	0.080	0.080	12	7jr4da
s2071	3x3k	81821033-2071	ok	0.008	0.008	0	3x3k
s7251	14x2xadi	81821033-7251	ok	7.721	7.720	367	14x2xadi
s7049	13x2md4de	81821033-7049	timeout	10.055	9.980	-1	13x2md4de
