# run	81821033
# key	spec	kept	seed	order	x	killer	symm	diff
s1919	3x2km8de	0	81821033-1919	6	0	1	7	4
s1920	3x2km8du	0	81821033-1920	6	0	1	7	5
s1921	3x2xa	1	81821033-1921	6	1	0	0	0
s1922	3x2xadb	1	81821033-1922	6	1	0	0	1
s1923	3x2xadi	1	81821033-1923	6	1	0	0	2
s1924	3x2xada	1	81821033-1924	6	1	0	0	3
s1925	3x2xade	1	81821033-1925	6	1	0	0	4
s1926	3x2xadu	1	81821033-1926	6	1	0	0	5
s1927	3x2x	1	81821033-1927	6	1	0	1	0
s1928	3x2xdb	1	81821033-1928	6	1	0	1	1
s1929	3x2xdi	1	81821033-1929	6	1	0	1	2
s1930	3x2xda	1	81821033-1930	6	1	0	1	3
s1931	3x2xde	1	81821033-1931	6	1	0	1	4
s1932	3x2xdu	1	81821033-1932	6	1	0	1	5
s1933	3x2xr4	1	81821033-1933	6	1	0	2	0
s1934	3x2xr4db	1	81821033-1934	6	1	0	2	1
s1935	3x2xr4di	1	81821033-1935	6	1	0	2	2
s1936	3x2xr4da	1	81821033-1936	6	1	0	2	3
s1937	3x2xr4de	1	81821033-1937	6	1	0	2	4
s1938	3x2xr4du	1	81821033-1938	6	1	0	2	5
s1939	3x2xm2	1	81821033-1939	6	1	0	3	0
s1940	3x2xm2db	1	81821033-1940	6	1	0	3	1
s1941	3x2xm2di	1	81821033-1941	6	1	0	3	2
s1942	3x2xm2da	1	81821033-1942	6	1	0	3	3
s1943	3x2xm2de	1	81821033-1943	6	1	0	3	4
s1944	3x2xm2du	1	81821033-1944	6	1	0	3	5
s1945	3x2xmd2	1	81821033-1945	6	1	0	4	0
s1946	3x2xmd2db	1	81821033-1946	6	1	0	4	1
s1947	3x2xmd2di	1	81821033-1947	6	1	0	4	2
s1948	3x2xmd2da	1	81821033-1948	6	1	0	4	3
s1949	3x2xmd2de	1	81821033-1949	6	1	0	4	4
s1950	3x2xmd2du	1	81821033-1950	6	1	0	4	5
s1951	3x2xm4	1	81821033-1951	6	1	0	5	0
s1952	3x2xm4db	1	81821033-1952	6	1	0	5	1
s1953	3x2xm4di	1	81821033-1953	6	1	0	5	2
s1954	3x2xm4da	1	81821033-1954	6	1	0	5	3
s1955	3x2xm4de	1	81821033-1955	6	1	0	5	4
s1956	3x2xm4du	1	81821033-1956	6	1	0	5	5
s1957	3x2xmd4	1	81821033-1957	6	1	0	6	0
s1958	3x2xmd4db	1	81821033-1958	6	1	0	6	1
s1959	3x2xmd4di	1	81821033-1959	6	1	0	6	2
s1960	3x2xmd4da	1	81821033-1960	6	1	0	6	3
s1961	3x2xmd4de	1	81821033-1961	6	1	0	6	4
s1962	3x2xmd4du	1	81821033-1962	6	1	0	6	5
s1963	3x2xm8	1	81821033-1963	6	1	0	7	0
s1964	3x2xm8db	1	81821033-1964	6	1	0	7	1
s1965	3x2xm8di	1	81821033-1965	6	1	0	7	2
s1966	3x2xm8da	1	81821033-1966	6	1	0	7	3
s1967	3x2xm8de	1	81821033-1967	6	1	0	7	4
s1968	3x2xm8du	1	81821033-1968	6	1	0	7	5
s1969	3x2xka	1	81821033-1969	6	1	1	0	0
s1970	3x2xkadb	1	81821033-1970	6	1	1	0	1
s1971	3x2xkadi	1	81821033-1971	6	1	1	0	2
s1972	3x2xkada	1	81821033-1972	6	1	1	0	3
s1973	3x2xkade	1	81821033-1973	6	1	1	0	4
s1974	3x2xkadu	1	81821033-1974	6	1	1	0	5
s1975	3x2xk	0	81821033-1975	6	1	1	1	0
s1976	3x2xkdb	0	81821033-1976	6	1	1	1	1
s1977	3x2xkdi	0	81821033-1977	6	1	1	1	2
s1978	3x2xkda	0	81821033-1978	6	1	1	1	3
s1979	3x2xkde	0	81821033-1979	6	1	1	1	4
s1980	3x2xkdu	0	81821033-1980	6	1	1	1	5
s1981	3x2xkr4	0	81821033-1981	6	1	1	2	0
s1982	3x2xkr4db	0	81821033-1982	6	1	1	2	1
s1983	3x2xkr4di	0	81821033-1983	6	1	1	2	2
s1984	3x2xkr4da	0	81821033-1984	6	1	1	2	3
s1985	3x2xkr4de	0	81821033-1985	6	1	1	2	4
s1986	3x2xkr4du	0	81821033-1986	6	1	1	2	5
s1987	3x2xkm2	0	81821033-1987	6	1	1	3	0
s1988	3x2xkm2db	0	81821033-1988	6	1	1	3	1
s1989	3x2xkm2di	0	81821033-1989	6	1	1	3	2
s1990	3x2xkm2da	0	81821033-1990	6	1	1	3	3
s1991	3x2xkm2de	0	81821033-1991	6	1	1	3	4
s1992	3x2xkm2du	0	81821033-1992	6	1	1	3	5
s1993	3x2xkmd2	0	81821033-1993	6	1	1	4	0
s1994	3x2xkmd2db	0	81821033-1994	6	1	1	4	1
s1995	3x2xkmd2di	0	81821033-1995	6	1	1	4	2
s1996	3x2xkmd2da	0	81821033-1996	6	1	1	4	3
s1997	3x2xkmd2de	0	81821033-1997	6	1	1	4	4
s1998	3x2xkmd2du	0	81821033-1998	6	1	1	4	5
s1999	3x2xkm4	0	81821033-1999	6	1	1	5	0
s2000	3x2xkm4db	0	81821033-2000	6	1	1	5	1
s2001	3x2xkm4di	0	81821033-2001	6	1	1	5	2
s2002	3x2xkm4da	0	81821033-2002	6	1	1	5	3
s2003	3x2xkm4de	0	81821033-2003	6	1	1	5	4
s2004	3x2xkm4du	0	81821033-2004	6	1	1	5	5
s2005	3x2xkmd4	0	81821033-2005	6	1	1	6	0
s2006	3x2xkmd4db	0	81821033-2006	6	1	1	6	1
s2007	3x2xkmd4di	0	81821033-2007	6	1	1	6	2
s2008	3x2xkmd4da	0	81821033-2008	6	1	1	6	3
s2009	3x2xkmd4de	0	81821033-2009	6	1	1	6	4
s2010	3x2xkmd4du	0	81821033-2010	6	1	1	6	5
s2011	3x2xkm8	0	81821033-2011	6	1	1	7	0
s2012	3x2xkm8db	0	81821033-2012	6	1	1	7	1
s2013	3x2xkm8di	0	81821033-2013	6	1	1	7	2
s2014	3x2xkm8da	0	81821033-2014	6	1	1	7	3
s2015	3x2xkm8de	0	81821033-2015	6	1	1	7	4
s2016	3x2xkm8du	0	81821033-2016	6	1	1	7	5
s2017	3x3a	1	81821033-2017	9	0	0	0	0
s2018	3x3adb	1	81821033-2018	9	0	0	0	1
s2019	3x3adi	1	81821033-2019	9	0	0	0	2
s2020	3x3ada	1	81821033-2020	9	0	0	0	3
s2021	3x3ade	1	81821033-2021	9	0	0	0	4
s2022	3x3adu	1	81821033-2022	9	0	0	0	5
s2023	3x3	1	81821033-2023	9	0	0	1	0
s2024	3x3db	1	81821033-2024	9	0	0	1	1
s2025	3x3di	1	81821033-2025	9	0	0	1	2
s2026	3x3da	1	81821033-2026	9	0	0	1	3
s2027	3x3de	1	81821033-2027	9	0	0	1	4
s2028	3x3du	1	81821033-2028	9	0	0	1	5
s2029	3x3r4	1	81821033-2029	9	0	0	2	0
s2030	3x3r4db	1	81821033-2030	9	0	0	2	1
s2031	3x3r4di	1	81821033-2031	9	0	0	2	2
s2032	3x3r4da	1	81821033-2032	9	0	0	2	3
s2033	3x3r4de	1	81821033-2033	9	0	0	2	4
s2034	3x3r4du	1	81821033-2034	9	0	0	2	5
s2035	3x3m2	1	81821033-2035	9	0	0	3	0
s2036	3x3m2db	1	81821033-2036	9	0	0	3	1
s2037	3x3m2di	1	81821033-2037	9	0	0	3	2
s2038	3x3m2da	1	81821033-2038	9	0	0	3	3
s2039	3x3m2de	1	81821033-2039	9	0	0	3	4
s2040	3x3m2du	1	81821033-2040	9	0	0	3	5
s2041	3x3md2	1	81821033-2041	9	0	0	4	0
s2042	3x3md2db	1	81821033-2042	9	0	0	4	1
s2043	3x3md2di	1	81821033-2043	9	0	0	4	2
s2044	3x3md2da	1	81821033-2044	9	0	0	4	3
s2045	3x3md2de	1	81821033-2045	9	0	0	4	4
s2046	3x3md2du	1	81821033-2046	9	0	0	4	5
s2047	3x3m4	1	81821033-2047	9	0	0	5	0
s2048	3x3m4db	1	81821033-2048	9	0	0	5	1
s2049	3x3m4di	1	81821033-2049	9	0	0	5	2
s2050	3x3m4da	1	81821033-2050	9	0	0	5	3
s2051	3x3m4de	1	81821033-2051	9	0	0	5	4
s2052	3x3m4du	1	81821033-2052	9	0	0	5	5
s2053	3x3md4	1	81821033-2053	9	0	0	6	0
s2054	3x3md4db	1	81821033-2054	9	0	0	6	1
s2055	3x3md4di	1	81821033-2055	9	0	0	6	2
s2056	3x3md4da	1	81821033-2056	9	0	0	6	3
s2057	3x3md4de	1	81821033-2057	9	0	0	6	4
s2058	3x3md4du	1	81821033-2058	9	0	0	6	5
s2059	3x3m8	1	81821033-2059	9	0	0	7	0
s2060	3x3m8db	1	81821033-2060	9	0	0	7	1
s2061	3x3m8di	1	81821033-2061	9	0	0	7	2
s2062	3x3m8da	1	81821033-2062	9	0	0	7	3
s2063	3x3m8de	1	81821033-2063	9	0	0	7	4
s2064	3x3m8du	1	81821033-2064	9	0	0	7	5
s2065	3x3ka	1	81821033-2065	9	0	1	0	0
s2066	3x3kadb	1	81821033-2066	9	0	1	0	1
s2067	3x3kadi	1	81821033-2067	9	0	1	0	2
s2068	3x3kada	1	81821033-2068	9	0	1	0	3
s2069	3x3kade	1	81821033-2069	9	0	1	0	4
s2070	3x3kadu	1	81821033-2070	9	0	1	0	5
s2071	3x3k	0	81821033-2071	9	0	1	1	0
s2072	3x3kdb	0	81821033-2072	9	0	1	1	1
s2073	3x3kdi	0	81821033-2073	9	0	1	1	2
s2074	3x3kda	0	81821033-2074	9	0	1	1	3
s2075	3x3kde	0	81821033-2075	9	0	1	1	4
s2076	3x3kdu	0	81821033-2076	9	0	1	1	5
s2077	3x3kr4	0	81821033-2077	9	0	1	2	0
s2078	3x3kr4db	0	81821033-2078	9	0	1	2	1
s2079	3x3kr4di	0	81821033-2079	9	0	1	2	2
s2080	3x3kr4da	0	81821033-2080	9	0	1	2	3
s2081	3x3kr4de	0	81821033-2081	9	0	1	2	4
s2082	3x3kr4du	0	81821033-2082	9	0	1	2	5
s2083	3x3km2	0	81821033-2083	9	0	1	3	0
s2084	3x3km2db	0	81821033-2084	9	0	1	3	1
s2085	3x3km2di	0	81821033-2085	9	0	1	3	2
s2086	3x3km2da	0	81821033-2086	9	0	1	3	3
s2087	3x3km2de	0	81821033-2087	9	0	1	3	4
s2088	3x3km2du	0	81821033-2088	9	0	1	3	5
s2089	3x3kmd2	0	81821033-2089	9	0	1	4	0
s2090	3x3kmd2db	0	81821033-2090	9	0	1	4	1
s2091	3x3kmd2di	0	81821033-2091	9	0	1	4	2
s2092	3x3kmd2da	0	81821033-2092	9	0	1	4	3
s2093	3x3kmd2de	0	81821033-2093	9	0	1	4	4
s2094	3x3kmd2du	0	81821033-2094	9	0	1	4	5
s2095	3x3km4	0	81821033-2095	9	0	1	5	0
s2096	3x3km4db	0	81821033-2096	9	0	1	5	1
s2097	3x3km4di	0	81821033-2097	9	0	1	5	2
s2098	3x3km4da	0	81821033-2098	9	0	1	5	3
s2099	3x3km4de	0	81821033-2099	9	0	1	5	4
s2100	3x3km4du	0	81821033-2100	9	0	1	5	5
s2101	3x3kmd4	0	81821033-2101	9	0	1	6	0
s2102	3x3kmd4db	0	81821033-2102	9	0	1	6	1
s2103	3x3kmd4di	0	81821033-2103	9	0	1	6	2
s2104	3x3kmd4da	0	81821033-2104	9	0	1	6	3
s2105	3x3kmd4de	0	81821033-2105	9	0	1	6	4
s2106	3x3kmd4du	0	81821033-2106	9	0	1	6	5
s2107	3x3km8	0	81821033-2107	9	0	1	7	0
s2108	3x3km8db	0	81821033-2108	9	0	1	7	1
s2109	3x3km8di	0	81821033-2109	9	0	1	7	2
s2110	3x3km8da	0	81821033-2110	9	0	1	7	3
s2111	3x3km8de	0	81821033-2111	9	0	1	7	4
s2112	3x3km8du	0	81821033-2112	9	0	1	7	5
s2113	3x3xa	1	81821033-2113	9	1	0	0	0
s2114	3x3xadb	1	81821033-2114	9	1	0	0	1
s2115	3x3xadi	1	81821033-2115	9	1	0	0	2
s2116	3x3xada	1	81821033-2116	9	1	0	0	3
s2117	3x3xade	1	81821033-2117	9	1	0	0	4
s2118	3x3xadu	1	81821033-2118	9	1	0	0	5
s2119	3x3x	1	81821033-2119	9	1	0	1	0
s2120	3x3xdb	1	81821033-2120	9	1	0	1	1
s2121	3x3xdi	1	81821033-2121	9	1	0	1	2
s2122	3x3xda	1	81821033-2122	9	1	0	1	3
s2123	3x3xde	1	81821033-2123	9	1	0	1	4
s2124	3x3xdu	1	81821033-2124	9	1	0	1	5
s2125	3x3xr4	1	81821033-2125	9	1	0	2	0
s2126	3x3xr4db	1	81821033-2126	9	1	0	2	1
s2127	3x3xr4di	1	81821033-2127	9	1	0	2	2
s2128	3x3xr4da	1	81821033-2128	9	1	0	2	3
s2129	3x3xr4de	1	81821033-2129	9	1	0	2	4
s2130	3x3xr4du	1	81821033-2130	9	1	0	2	5
s2131	3x3xm2	1	81821033-2131	9	1	0	3	0
s2132	3x3xm2db	1	81821033-2132	9	1	0	3	1
s2133	3x3xm2di	1	81821033-2133	9	1	0	3	2
s2134	3x3xm2da	1	81821033-2134	9	1	0	3	3
s2135	3x3xm2de	1	81821033-2135	9	1	0	3	4
s2136	3x3xm2du	1	81821033-2136	9	1	0	3	5
s2137	3x3xmd2	1	81821033-2137	9	1	0	4	0
s2138	3x3xmd2db	1	81821033-2138	9	1	0	4	1
s2139	3x3xmd2di	1	81821033-2139	9	1	0	4	2
s2140	3x3xmd2da	1	81821033-2140	9	1	0	4	3
s2141	3x3xmd2de	1	81821033-2141	9	1	0	4	4
s2142	3x3xmd2du	1	81821033-2142	9	1	0	4	5
s2143	3x3xm4	1	81821033-2143	9	1	0	5	0
s2144	3x3xm4db	1	81821033-2144	9	1	0	5	1
s2145	3x3xm4di	1	81821033-2145	9	1	0	5	2
s2146	3x3xm4da	1	81821033-2146	9	1	0	5	3
s2147	3x3xm4de	1	81821033-2147	9	1	0	5	4
s2148	3x3xm4du	1	81821033-2148	9	1	0	5	5
s2149	3x3xmd4	1	81821033-2149	9	1	0	6	0
s2150	3x3xmd4db	1	81821033-2150	9	1	0	6	1
s2151	3x3xmd4di	1	81821033-2151	9	1	0	6	2
s2152	3x3xmd4da	1	81821033-2152	9	1	0	6	3
s2153	3x3xmd4de	1	81821033-2153	9	1	0	6	4
s2154	3x3xmd4du	1	81821033-2154	9	1	0	6	5
s2155	3x3xm8	1	81821033-2155	9	1	0	7	0
s2156	3x3xm8db	1	81821033-2156	9	1	0	7	1
s2157	3x3xm8di	1	81821033-2157	9	1	0	7	2
s2158	3x3xm8da	1	81821033-2158	9	1	0	7	3
s2159	3x3xm8de	1	81821033-2159	9	1	0	7	4
s2160	3x3xm8du	1	81821033-2160	9	1	0	7	5
s2161	3x3xka	1	81821033-2161	9	1	1	0	0
s2162	3x3xkadb	1	81821033-2162	9	1	1	0	1
s2163	3x3xkadi	1	81821033-2163	9	1	1	0	2
s2164	3x3xkada	1	81821033-2164	9	1	1	0	3
s2165	3x3xkade	1	81821033-2165	9	1	1	0	4
s2166	3x3xkadu	1	81821033-2166	9	1	1	0	5
s2167	3x3xk	0	81821033-2167	9	1	1	1	0
s2168	3x3xkdb	0	81821033-2168	9	1	1	1	1
s2169	3x3xkdi	0	81821033-2169	9	1	1	1	2
s2170	3x3xkda	0	81821033-2170	9	1	1	1	3
s2171	3x3xkde	0	81821033-2171	9	1	1	1	4
s2172	3x3xkdu	0	81821033-2172	9	1	1	1	5
s2173	3x3xkr4	0	81821033-2173	9	1	1	2	0
s2174	3x3xkr4db	0	81821033-2174	9	1	1	2	1
s2175	3x3xkr4di	0	81821033-2175	9	1	1	2	2
s2176	3x3xkr4da	0	81821033-2176	9	1	1	2	3
s2177	3x3xkr4de	0	81821033-2177	9	1	1	2	4
s2178	3x3xkr4du	0	81821033-2178	9	1	1	2	5
s2179	3x3xkm2	0	81821033-2179	9	1	1	3	0
s2180	3x3xkm2db	0	81821033-2180	9	1	1	3	1
s2181	3x3xkm2di	0	81821033-2181	9	1	1	3	2
s2182	3x3xkm2da	0	81821033-2182	9	1	1	3	3
s2183	3x3xkm2de	0	81821033-2183	9	1	1	3	4
s2184	3x3xkm2du	0	81821033-2184	9	1	1	3	5
s2185	3x3xkmd2	0	81821033-2185	9	1	1	4	0
s2186	3x3xkmd2db	0	81821033-2186	9	1	1	4	1
s2187	3x3xkmd2di	0	81821033-2187	9	1	1	4	2
s2188	3x3xkmd2da	0	81821033-2188	9	1	1	4	3
s2189	3x3xkmd2de	0	81821033-2189	9	1	1	4	4
s2190	3x3xkmd2du	0	81821033-2190	9	1	1	4	5
s2191	3x3xkm4	0	81821033-2191	9	1	1	5	0
s2192	3x3xkm4db	0	81821033-2192	9	1	1	5	1
s2193	3x3xkm4di	0	81821033-2193	9	1	1	5	2
s2194	3x3xkm4da	0	81821033-2194	9	1	1	5	3
s2195	3x3xkm4de	0	81821033-2195	9	1	1	5	4
s2196	3x3xkm4du	0	81821033-2196	9	1	1	5	5
s2197	3x3xkmd4	0	81821033-2197	9	1	1	6	0
s2198	3x3xkmd4db	0	81821033-2198	9	1	1	6	1
s2199	3x3xkmd4di	0	81821033-2199	9	1	1	6	2
s2200	3x3xkmd4da	0	81821033-2200	9	1	1	6	3
s2201	3x3xkmd4de	0	81821033-2201	9	1	1	6	4
s2202	3x3xkmd4du	0	81821033-2202	9	1	1	6	5
s2203	3x3xkm8	0	81821033-2203	9	1	1	7	0
s2204	3x3xkm8db	0	81821033-2204	9	1	1	7	1
s2205	3x3xkm8di	0	81821033-2205	9	1	1	7	2
s2206	3x3xkm8da	0	81821033-2206	9	1	1	7	3
s2207	3x3xkm8de	0	81821033-2207	9	1	1	7	4
s2208	3x3xkm8du	0	81821033-2208	9	1	1	7	5
s2209	3x4a	1	81821033-2209	12	0	0	0	0
s2210	3x4adb	1	81821033-2210	12	0	0	0	1
s2211	3x4adi	1	81821033-2211	12	0	0	0	2
s2212	3x4ada	1	81821033-2212	12	0	0	0	3
s2213	3x4ade	1	81821033-2213	12	0	0	0	4
s2214	3x4adu	1	81821033-2214	12	0	0	0	5
s2215	3x4	1	81821033-2215	12	0	0	1	0
s2216	3x4db	1	81821033-2216	12	0	0	1	1
s2217	3x4di	1	81821033-2217	12	0	0	1	2
s2218	3x4da	1	81821033-2218	12	0	0	1	3
s2219	3x4de	1	81821033-2219	12	0	0	1	4
s2220	3x4du	1	81821033-2220	12	0	0	1	5
s2221	3x4r4	1	81821033-2221	12	0	0	2	0
s2222	3x4r4db	1	81821033-2222	12	0	0	2	1
s2223	3x4r4di	1	81821033-2223	12	0	0	2	2
s2224	3x4r4da	1	81821033-2224	12	0	0	2	3
s2225	3x4r4de	1	81821033-2225	12	0	0	2	4
s2226	3x4r4du	1	81821033-2226	12	0	0	2	5
s2227	3x4m2	1	81821033-2227	12	0	0	3	0
s2228	3x4m2db	1	81821033-2228	12	0	0	3	1
s2229	3x4m2di	1	81821033-2229	12	0	0	3	2
s2230	3x4m2da	1	81821033-2230	12	0	0	3	3
s2231	3x4m2de	1	81821033-2231	12	0	0	3	4
s2232	3x4m2du	1	81821033-2232	12	0	0	3	5
s2233	3x4md2	1	81821033-2233	12	0	0	4	0
s2234	3x4md2db	1	81821033-2234	12	0	0	4	1
s2235	3x4md2di	1	81821033-2235	12	0	0	4	2
s2236	3x4md2da	1	81821033-2236	12	0	0	4	3
s2237	3x4md2de	1	81821033-2237	12	0	0	4	4
s2238	3x4md2du	1	81821033-2238	12	0	0	4	5
s2239	3x4m4	1	81821033-2239	12	0	0	5	0
s2240	3x4m4db	1	81821033-2240	12	0	0	5	1
s2241	3x4m4di	1	81821033-2241	12	0	0	5	2
s2242	3x4m4da	1	81821033-2242	12	0	0	5	3
s2243	3x4m4de	1	81821033-2243	12	0	0	5	4
s2244	3x4m4du	1	81821033-2244	12	0	0	5	5
s2245	3x4md4	1	81821033-2245	12	0	0	6	0
s2246	3x4md4db	1	81821033-2246	12	0	0	6	1
s2247	3x4md4di	1	81821033-2247	12	0	0	6	2
s2248	3x4md4da	1	81821033-2248	12	0	0	6	3
s2249	3x4md4de	1	81821033-2249	12	0	0	6	4
s2250	3x4md4du	1	81821033-2250	12	0	0	6	5
s2251	3x4m8	1	81821033-2251	12	0	0	7	0
s2252	3x4m8db	1	81821033-2252	12	0	0	7	1
s2253	3x4m8di	1	81821033-2253	12	0	0	7	2
s2254	3x4m8da	1	81821033-2254	12	0	0	7	3
s2255	3x4m8de	1	81821033-2255	12	0	0	7	4
s2256	3x4m8du	1	81821033-2256	12	0	0	7	5
s2257	3x4xa	1	81821033-2257	12	1	0	0	0
s2258	3x4xadb	1	81821033-2258	12	1	0	0	1
s2259	3x4xadi	1	81821033-2259	12	1	0	0	2
s2260	3x4xada	1	81821033-2260	12	1	0	0	3
s2261	3x4xade	1	81821033-2261	12	1	0	0	4
s2262	3x4xadu	1	81821033-2262	12	1	0	0	5
s2263	3x4x	1	81821033-2263	12	1	0	1	0
s2264	3x4xdb	1	81821033-2264	12	1	0	1	1
s2265	3x4xdi	1	81821033-2265	12	1	0	1	2
s2266	3x4xda	1	81821033-2266	12	1	0	1	3
s2267	3x4xde	1	81821033-2267	12	1	0	1	4
s2268	3x4xdu	1	81821033-2268	12	1	0	1	5
s2269	3x4xr4	1	81821033-2269	12	1	0	2	0
s2270	3x4xr4db	1	81821033-2270	12	1	0	2	1
s2271	3x4xr4di	1	81821033-2271	12	1	0	2	2
s2272	3x4xr4da	1	81821033-2272	12	1	0	2	3
s2273	3x4xr4de	1	81821033-2273	12	1	0	2	4
s2274	3x4xr4du	1	81821033-2274	12	1	0	2	5
s2275	3x4xm2	1	81821033-2275	12	1	0	3	0
s2276	3x4xm2db	1	81821033-2276	12	1	0	3	1
s2277	3x4xm2di	1	81821033-2277	12	1	0	3	2
s2278	3x4xm2da	1	81821033-2278	12	1	0	3	3
s2279	3x4xm2de	1	81821033-2279	12	1	0	3	4
s2280	3x4xm2du	1	81821033-2280	12	1	0	3	5
s2281	3x4xmd2	1	81821033-2281	12	1	0	4	0
s2282	3x4xmd2db	1	81821033-2282	12	1	0	4	1
s2283	3x4xmd2di	1	81821033-2283	12	1	0	4	2
s2284	3x4xmd2da	1	81821033-2284	12	1	0	4	3
s2285	3x4xmd2de	1	81821033-2285	12	1	0	4	4
s2286	3x4xmd2du	1	81821033-2286	12	1	0	4	5
s2287	3x4xm4	1	81821033-2287	12	1	0	5	0
s2288	3x4xm4db	1	81821033-2288	12	1	0	5	1
s2289	3x4xm4di	1	81821033-2289	12	1	0	5	2
s2290	3x4xm4da	1	81821033-2290	12	1	0	5	3
s2291	3x4xm4de	1	81821033-2291	12	1	0	5	4
s2292	3x4xm4du	1	81821033-2292	12	1	0	5	5
s2293	3x4xmd4	1	81821033-2293	12	1	0	6	0
s2294	3x4xmd4db	1	81821033-2294	12	1	0	6	1
s2295	3x4xmd4di	1	81821033-2295	12	1	0	6	2
s2296	3x4xmd4da	1	81821033-2296	12	1	0	6	3
s2297	3x4xmd4de	1	81821033-2297	12	1	0	6	4
s2298	3x4xmd4du	1	81821033-2298	12	1	0	6	5
s2299	3x4xm8	1	81821033-2299	12	1	0	7	0
s2300	3x4xm8db	1	81821033-2300	12	1	0	7	1
s2301	3x4xm8di	1	81821033-2301	12	1	0	7	2
s2302	3x4xm8da	1	81821033-2302	12	1	0	7	3
s2303	3x4xm8de	1	81821033-2303	12	1	0	7	4
s2304	3x4xm8du	1	81821033-2304	12	1	0	7	5
s2305	3x5a	1	81821033-2305	15	0	0	0	0
s2306	3x5adb	1	81821033-2306	15	0	0	0	1
s2307	3x5adi	1	81821033-2307	15	0	0	0	2
s2308	3x5ada	1	81821033-2308	15	0	0	0	3
s2309	3x5ade	1	81821033-2309	15	0	0	0	4
s2310	3x5adu	1	81821033-2310	15	0	0	0	5
s2311	3x5	1	81821033-2311	15	0	0	1	0
s2312	3x5db	1	81821033-2312	15	0	0	1	1
s2313	3x5di	1	81821033-2313	15	0	0	1	2
s2314	3x5da	1	81821033-2314	15	0	0	1	3
s2315	3x5de	1	81821033-2315	15	0	0	1	4
s2316	3x5du	1	81821033-2316	15	0	0	1	5
s2317	3x5r4	1	81821033-2317	15	0	0	2	0
s2318	3x5r4db	1	81821033-2318	15	0	0	2	1
s2319	3x5r4di	1	81821033-2319	15	0	0	2	2
s2320	3x5r4da	1	81821033-2320	15	0	0	2	3
s2321	3x5r4de	1	81821033-2321	15	0	0	2	4
s2322	3x5r4du	1	81821033-2322	15	0	0	2	5
s2323	3x5m2	1	81821033-2323	15	0	0	3	0
s2324	3x5m2db	1	81821033-2324	15	0	0	3	1
s2325	3x5m2di	1	81821033-2325	15	0	0	3	2
s2326	3x5m2da	1	81821033-2326	15	0	0	3	3
s2327	3x5m2de	1	81821033-2327	15	0	0	3	4
s2328	3x5m2du	1	81821033-2328	15	0	0	3	5
s2329	3x5md2	1	81821033-2329	15	0	0	4	0
s2330	3x5md2db	1	81821033-2330	15	0	0	4	1
s2331	3x5md2di	1	81821033-2331	15	0	0	4	2
s2332	3x5md2da	1	81821033-2332	15	0	0	4	3
s2333	3x5md2de	1	81821033-2333	15	0	0	4	4
s2334	3x5md2du	1	81821033-2334	15	0	0	4	5
s2335	3x5m4	1	81821033-2335	15	0	0	5	0
s2336	3x5m4db	1	81821033-2336	15	0	0	5	1
s2337	3x5m4di	1	81821033-2337	15	0	0	5	2
s2338	3x5m4da	1	81821033-2338	15	0	0	5	3
s2339	3x5m4de	1	81821033-2339	15	0	0	5	4
s2340	3x5m4du	1	81821033-2340	15	0	0	5	5
s2341	3x5md4	1	81821033-2341	15	0	0	6	0
s2342	3x5md4db	1	81821033-2342	15	0	0	6	1
s2343	3x5md4di	1	81821033-2343	15	0	0	6	2
s2344	3x5md4da	1	81821033-2344	15	0	0	6	3
s2345	3x5md4de	1	81821033-2345	15	0	0	6	4
s2346	3x5md4du	1	81821033-2346	15	0	0	6	5
s2347	3x5m8	1	81821033-2347	15	0	0	7	0
s2348	3x5m8db	1	81821033-2348	15	0	0	7	1
s2349	3x5m8di	1	81821033-2349	15	0	0	7	2
s2350	3x5m8da	1	81821033-2350	15	0	0	7	3
s2351	3x5m8de	1	81821033-2351	15	0	0	7	4
s2352	3x5m8du	1	81821033-2352	15	0	0	7	5
s2353	3x5xa	1	81821033-2353	15	1	0	0	0
s2354	3x5xadb	1	81821033-2354	15	1	0	0	1
s2355	3x5xadi	1	81821033-2355	15	1	0	0	2
s2356	3x5xada	1	81821033-2356	15	1	0	0	3
s2357	3x5xade	1	81821033-2357	15	1	0	0	4
s2358	3x5xadu	1	81821033-2358	15	1	0	0	5
s2359	3x5x	1	81821033-2359	15	1	0	1	0
s2360	3x5xdb	1	81821033-2360	15	1	0	1	1
s2361	3x5xdi	1	81821033-2361	15	1	0	1	2
s2362	3x5xda	1	81821033-2362	15	1	0	1	3
s2363	3x5xde	1	81821033-2363	15	1	0	1	4
s2364	3x5xdu	1	81821033-2364	15	1	0	1	5
s2365	3x5xr4	1	81821033-2365	15	1	0	2	0
s2366	3x5xr4db	1	81821033-2366	15	1	0	2	1
s2367	3x5xr4di	1	81821033-2367	15	1	0	2	2
s2368	3x5xr4da	1	81821033-2368	15	1	0	2	3
s2369	3x5xr4de	1	81821033-2369	15	1	0	2	4
s2370	3x5xr4du	1	81821033-2370	15	1	0	2	5
s2371	3x5xm2	1	81821033-2371	15	1	0	3	0
s2372	3x5xm2db	1	81821033-2372	15	1	0	3	1
s2373	3x5xm2di	1	81821033-2373	15	1	0	3	2
s2374	3x5xm2da	1	81821033-2374	15	1	0	3	3
s2375	3x5xm2de	1	81821033-2375	15	1	0	3	4
s2376	3x5xm2du	1	81821033-2376	15	1	0	3	5
